ProductKey,Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,Quantity,Currency Code
2023,1678001,1,2019-08-05,,1684677,62,8,USD
92,1678001,2,2019-08-05,,1684677,62,9,USD
2493,1678002,1,2019-08-05,,507298,27,2,EUR
1063,1678003,1,2019-08-05,2019-08-10,1467046,0,2,USD
2024,1678004,1,2019-08-05,2019-08-07,1373363,0,6,USD
1617,1678005,1,2019-08-05,,1570381,55,2,USD
99,1678006,1,2019-08-05,2019-08-08,377521,0,1,CAD
683,1678006,2,2019-08-05,2019-08-08,377521,0,9,CAD
436,1678006,3,2019-08-05,2019-08-08,377521,0,2,CAD
631,1678007,1,2019-08-05,,240328,8,2,CAD
1152,1678007,2,2019-08-05,,240328,8,2,CAD
1599,1678008,1,2019-08-05,,1323882,55,1,USD
2123,1678008,2,2019-08-05,,1323882,55,3,USD
1706,1678009,1,2019-08-05,2019-08-07,278518,0,1,CAD
1743,1678009,2,2019-08-05,2019-08-07,278518,0,2,CAD
1636,1678010,1,2019-08-05,,384783,8,1,CAD
904,1678010,2,2019-08-05,,384783,8,4,CAD
2102,1678010,3,2019-08-05,,384783,8,3,CAD
2002,1678010,4,2019-08-05,,384783,8,4,CAD
427,1678010,5,2019-08-05,,384783,8,4,CAD
1558,1678010,6,2019-08-05,,384783,8,10,CAD
1627,1678010,7,2019-08-05,,384783,8,3,CAD
437,1678011,1,2019-08-05,,1026021,37,2,GBP
101,1678012,1,2019-08-05,2019-08-12,300844,0,1,CAD
1806,1678012,2,2019-08-05,2019-08-12,300844,0,1,CAD
1573,1678012,3,2019-08-05,2019-08-12,300844,0,8,CAD
1596,1678012,4,2019-08-05,2019-08-12,300844,0,5,CAD
1932,1678012,5,2019-08-05,2019-08-12,300844,0,2,CAD
1896,1678012,6,2019-08-05,2019-08-12,300844,0,6,CAD
366,1678012,7,2019-08-05,2019-08-12,300844,0,1,CAD
107,1678013,1,2019-08-05,,133787,5,7,AUD
1588,1678013,2,2019-08-05,,133787,5,3,AUD
1568,1678013,3,2019-08-05,,133787,5,2,AUD
2460,1678014,1,2019-08-05,,1770405,59,2,USD
851,1678014,2,2019-08-05,,1770405,59,3,USD
1482,1678014,3,2019-08-05,,1770405,59,2,USD
696,1678014,4,2019-08-05,,1770405,59,2,USD
1621,1678014,5,2019-08-05,,1770405,59,1,USD
427,1678014,6,2019-08-05,,1770405,59,2,USD
417,1678014,7,2019-08-05,,1770405,59,1,USD
68,1679000,1,2019-08-06,,1803087,43,1,USD
1138,1679000,2,2019-08-06,,1803087,43,2,USD
1644,1679000,3,2019-08-06,,1803087,43,2,USD
468,1679001,1,2019-08-06,,1701408,61,7,USD
1968,1679001,2,2019-08-06,,1701408,61,1,USD
63,1679001,3,2019-08-06,,1701408,61,1,USD
612,1679002,1,2019-08-06,,2041442,48,2,USD
31,1679002,2,2019-08-06,,2041442,48,2,USD
1500,1679003,1,2019-08-06,,1860488,63,3,USD
1677,1679003,2,2019-08-06,,1860488,63,1,USD
400,1679004,1,2019-08-06,2019-08-09,139891,0,2,AUD
1598,1679006,1,2019-08-06,,1759717,47,2,USD
1124,1679007,1,2019-08-06,,2043619,57,1,USD
1099,1679007,2,2019-08-06,,2043619,57,2,USD
138,1679007,3,2019-08-06,,2043619,57,7,USD
1663,1679007,4,2019-08-06,,2043619,57,1,USD
1702,1679007,5,2019-08-06,,2043619,57,1,USD
1391,1679008,1,2019-08-06,2019-08-07,577141,0,4,EUR
1278,1679009,1,2019-08-06,2019-08-10,656353,0,6,EUR
1286,1679009,2,2019-08-06,2019-08-10,656353,0,3,EUR
1606,1679010,1,2019-08-06,,1344166,64,1,USD
77,1679010,2,2019-08-06,,1344166,64,1,USD
429,1679011,1,2019-08-06,2019-08-13,598482,0,3,EUR
435,1679011,2,2019-08-06,2019-08-13,598482,0,3,EUR
460,1679011,3,2019-08-06,2019-08-13,598482,0,2,EUR
2287,1679012,1,2019-08-06,2019-08-14,1811222,0,1,USD
1524,1679012,2,2019-08-06,2019-08-14,1811222,0,1,USD
2494,1679012,3,2019-08-06,2019-08-14,1811222,0,1,USD
664,1679012,4,2019-08-06,2019-08-14,1811222,0,6,USD
155,1679014,1,2019-08-06,,1325989,55,8,USD
588,1679015,1,2019-08-06,2019-08-12,758321,0,6,EUR
1701,1679016,1,2019-08-06,,216550,8,8,CAD
1695,1679016,2,2019-08-06,,216550,8,1,CAD
686,1679017,1,2019-08-06,,1738064,63,1,USD
97,1679017,2,2019-08-06,,1738064,63,3,USD
2094,1679017,3,2019-08-06,,1738064,63,3,USD
413,1679017,4,2019-08-06,,1738064,63,2,USD
1769,1679017,5,2019-08-06,,1738064,63,4,USD
1612,1679018,1,2019-08-06,,2078894,50,1,USD
1594,1679019,1,2019-08-06,,1163802,38,5,GBP
1414,1679020,1,2019-08-06,2019-08-14,1681092,0,7,USD
62,1679020,2,2019-08-06,2019-08-14,1681092,0,6,USD
1693,1679021,1,2019-08-06,,1295068,65,1,USD
1533,1679021,2,2019-08-06,,1295068,65,3,USD
1578,1679021,3,2019-08-06,,1295068,65,4,USD
1030,1679021,4,2019-08-06,,1295068,65,1,USD
1661,1679022,1,2019-08-06,2019-08-11,1198504,0,3,GBP
114,1680001,1,2019-08-07,,1962740,43,5,USD
1162,1680001,2,2019-08-07,,1962740,43,3,USD
76,1680001,3,2019-08-07,,1962740,43,7,USD
413,1680003,1,2019-08-07,,561223,22,1,EUR
436,1680003,2,2019-08-07,,561223,22,8,EUR
104,1680003,3,2019-08-07,,561223,22,1,EUR
79,1680004,1,2019-08-07,,848337,34,6,EUR
1455,1680004,2,2019-08-07,,848337,34,4,EUR
1650,1680004,3,2019-08-07,,848337,34,1,EUR
77,1680005,1,2019-08-07,,462438,22,1,EUR
113,1680005,2,2019-08-07,,462438,22,7,EUR
1464,1680005,3,2019-08-07,,462438,22,1,EUR
93,1680005,4,2019-08-07,,462438,22,1,EUR
683,1680005,5,2019-08-07,,462438,22,4,EUR
1428,1680006,1,2019-08-07,2019-08-11,1482467,0,2,USD
1003,1680006,2,2019-08-07,2019-08-11,1482467,0,4,USD
2513,1680006,3,2019-08-07,2019-08-11,1482467,0,1,USD
1805,1680007,1,2019-08-07,,1148931,38,5,GBP
435,1680008,1,2019-08-07,2019-08-12,1095118,0,3,GBP
1614,1680008,2,2019-08-07,2019-08-12,1095118,0,5,GBP
96,1680009,1,2019-08-07,,1233629,50,3,USD
1681,1680009,2,2019-08-07,,1233629,50,4,USD
122,1680010,1,2019-08-07,,370964,8,2,CAD
51,1680010,2,2019-08-07,,370964,8,1,CAD
1796,1680010,3,2019-08-07,,370964,8,2,CAD
1682,1680010,4,2019-08-07,,370964,8,4,CAD
1590,1680011,1,2019-08-07,,1306739,64,2,USD
2472,1680012,1,2019-08-07,,660232,13,1,EUR
1636,1680013,1,2019-08-07,,1390823,59,9,USD
1680,1680013,2,2019-08-07,,1390823,59,2,USD
1628,1680014,1,2019-08-07,,1285541,44,1,USD
1596,1680014,2,2019-08-07,,1285541,44,3,USD
1121,1680014,3,2019-08-07,,1285541,44,1,USD
451,1680015,1,2019-08-07,,2067958,44,2,USD
1314,1680015,2,2019-08-07,,2067958,44,1,USD
119,1680015,3,2019-08-07,,2067958,44,7,USD
737,1680018,1,2019-08-07,,29555,5,4,AUD
119,1680019,1,2019-08-07,,1484484,61,3,USD
431,1680021,1,2019-08-07,,1895245,55,4,USD
1703,1680021,2,2019-08-07,,1895245,55,2,USD
1040,1680021,3,2019-08-07,,1895245,55,3,USD
1373,1680021,4,2019-08-07,,1895245,55,1,USD
398,1680022,1,2019-08-07,,1742088,43,1,USD
1056,1680022,2,2019-08-07,,1742088,43,4,USD
455,1680024,1,2019-08-07,2019-08-13,40649,0,1,AUD
1343,1680025,1,2019-08-07,,938993,38,2,GBP
1821,1680026,1,2019-08-07,,755735,30,2,EUR
449,1680026,2,2019-08-07,,755735,30,3,EUR
1644,1680027,1,2019-08-07,,209990,9,7,CAD
2031,1680028,1,2019-08-07,,1278642,54,2,USD
712,1680028,2,2019-08-07,,1278642,54,8,USD
167,1680029,1,2019-08-07,,1583546,59,6,USD
67,1680029,2,2019-08-07,,1583546,59,4,USD
1649,1680029,3,2019-08-07,,1583546,59,8,USD
1427,1680029,4,2019-08-07,,1583546,59,1,USD
714,1681000,1,2019-08-08,,1460501,55,6,USD
1476,1681000,2,2019-08-08,,1460501,55,3,USD
620,1681000,3,2019-08-08,,1460501,55,9,USD
1210,1681000,4,2019-08-08,,1460501,55,3,USD
1586,1681000,5,2019-08-08,,1460501,55,2,USD
82,1681000,6,2019-08-08,,1460501,55,7,USD
1805,1681001,1,2019-08-08,,1616131,53,1,USD
1595,1681002,1,2019-08-08,,1380600,48,2,USD
2383,1681003,1,2019-08-08,,649018,14,6,EUR
719,1681004,1,2019-08-08,,1661010,43,3,USD
1743,1681005,1,2019-08-08,,1591113,55,2,USD
443,1681005,2,2019-08-08,,1591113,55,4,USD
450,1681006,1,2019-08-08,,1873607,61,1,USD
422,1681007,1,2019-08-08,,776266,29,1,EUR
1664,1681007,2,2019-08-08,,776266,29,1,EUR
444,1681008,1,2019-08-08,2019-08-15,1385421,0,2,USD
1597,1681009,1,2019-08-08,2019-08-13,387658,0,3,CAD
1683,1681009,2,2019-08-08,2019-08-13,387658,0,3,CAD
703,1681010,1,2019-08-08,2019-08-11,1385904,0,7,USD
1745,1681011,1,2019-08-08,2019-08-09,1425307,0,7,USD
1383,1681012,1,2019-08-08,,1544819,51,1,USD
417,1681012,2,2019-08-08,,1544819,51,1,USD
1647,1681012,3,2019-08-08,,1544819,51,4,USD
369,1681013,1,2019-08-08,,1160349,39,2,GBP
1459,1681013,2,2019-08-08,,1160349,39,2,GBP
184,1681014,1,2019-08-08,,1287767,44,6,USD
356,1681014,3,2019-08-08,,1287767,44,2,USD
1496,1681015,1,2019-08-08,,289320,10,3,CAD
1776,1681015,2,2019-08-08,,289320,10,5,CAD
1575,1681015,3,2019-08-08,,289320,10,3,CAD
102,1681016,1,2019-08-08,,1380756,47,4,USD
1750,1681017,1,2019-08-08,,2072003,61,2,USD
440,1681017,2,2019-08-08,,2072003,61,1,USD
97,1681017,3,2019-08-08,,2072003,61,1,USD
1479,1681019,1,2019-08-08,,1210105,53,3,USD
2283,1681020,1,2019-08-08,2019-08-10,519438,0,7,EUR
49,1681020,2,2019-08-08,2019-08-10,519438,0,7,EUR
1270,1681021,1,2019-08-08,,1247074,49,8,USD
460,1681022,1,2019-08-08,2019-08-12,1512558,0,1,USD
742,1681024,1,2019-08-08,,1989863,45,1,USD
1576,1681024,2,2019-08-08,,1989863,45,6,USD
44,1681024,3,2019-08-08,,1989863,45,2,USD
1309,1681024,5,2019-08-08,,1989863,45,2,USD
1975,1681025,1,2019-08-08,2019-08-13,1543466,0,3,USD
1736,1681026,1,2019-08-08,,1001716,37,5,GBP
2018,1681026,2,2019-08-08,,1001716,37,9,GBP
1508,1681027,1,2019-08-08,2019-08-13,246888,0,3,CAD
606,1681028,1,2019-08-08,,1647594,57,1,USD
1616,1681028,2,2019-08-08,,1647594,57,6,USD
1124,1681028,3,2019-08-08,,1647594,57,4,USD
2452,1681029,1,2019-08-08,,1659181,64,7,USD
472,1681030,1,2019-08-08,,1906497,43,2,USD
1415,1681030,2,2019-08-08,,1906497,43,1,USD
662,1681030,3,2019-08-08,,1906497,43,1,USD
1432,1681030,4,2019-08-08,,1906497,43,7,USD
1444,1681030,5,2019-08-08,,1906497,43,1,USD
146,1681031,1,2019-08-08,2019-08-12,432743,0,3,EUR
1091,1681031,2,2019-08-08,2019-08-12,432743,0,1,EUR
132,1681031,3,2019-08-08,2019-08-12,432743,0,3,EUR
1451,1681031,4,2019-08-08,2019-08-12,432743,0,4,EUR
1162,1681032,1,2019-08-08,,1250933,55,3,USD
431,1681034,1,2019-08-08,,619130,15,2,EUR
105,1681034,2,2019-08-08,,619130,15,2,EUR
167,1681034,4,2019-08-08,,619130,15,1,EUR
286,1681035,1,2019-08-08,,19082,4,2,AUD
1227,1681035,2,2019-08-08,,19082,4,2,AUD
423,1681036,1,2019-08-08,,1506640,44,2,USD
1691,1681036,2,2019-08-08,,1506640,44,1,USD
1415,1681037,1,2019-08-08,,1852515,56,6,USD
1683,1682000,1,2019-08-09,,623181,17,6,EUR
1415,1682000,2,2019-08-09,,623181,17,1,EUR
1673,1682000,3,2019-08-09,,623181,17,1,EUR
72,1682000,4,2019-08-09,,623181,17,1,EUR
1651,1682000,5,2019-08-09,,623181,17,1,EUR
111,1682000,6,2019-08-09,,623181,17,3,EUR
1629,1682000,7,2019-08-09,,623181,17,7,EUR
2098,1682001,1,2019-08-09,,1396425,65,3,USD
448,1682001,2,2019-08-09,,1396425,65,4,USD
456,1682001,3,2019-08-09,,1396425,65,2,USD
58,1682003,1,2019-08-09,,2088405,49,4,USD
1186,1682003,2,2019-08-09,,2088405,49,2,USD
1733,1682003,3,2019-08-09,,2088405,49,6,USD
158,1682004,1,2019-08-09,,1534676,57,2,USD
1656,1682004,2,2019-08-09,,1534676,57,3,USD
1462,1682004,3,2019-08-09,,1534676,57,10,USD
1458,1682005,1,2019-08-09,2019-08-12,1670940,0,2,USD
403,1682005,2,2019-08-09,2019-08-12,1670940,0,1,USD
2,1682005,3,2019-08-09,2019-08-12,1670940,0,4,USD
427,1682006,1,2019-08-09,,1883981,50,3,USD
452,1682006,2,2019-08-09,,1883981,50,2,USD
215,1682006,3,2019-08-09,,1883981,50,3,USD
1698,1682006,4,2019-08-09,,1883981,50,4,USD
1741,1682007,1,2019-08-09,,768089,29,1,EUR
89,1682007,2,2019-08-09,,768089,29,1,EUR
431,1682007,3,2019-08-09,,768089,29,4,EUR
1118,1682008,1,2019-08-09,,1290828,65,5,USD
1513,1682009,1,2019-08-09,,1930205,47,3,USD
92,1682011,1,2019-08-09,,1870208,55,2,USD
459,1682011,2,2019-08-09,,1870208,55,1,USD
347,1682012,1,2019-08-09,,1979837,47,3,USD
79,1682012,2,2019-08-09,,1979837,47,3,USD
1615,1682013,1,2019-08-09,,244193,9,7,CAD
173,1682013,2,2019-08-09,,244193,9,1,CAD
53,1682013,3,2019-08-09,,244193,9,1,CAD
1648,1682013,4,2019-08-09,,244193,9,4,CAD
1555,1682014,1,2019-08-09,,544035,19,3,EUR
1461,1682014,2,2019-08-09,,544035,19,3,EUR
2492,1682015,1,2019-08-09,,1415483,44,1,USD
169,1682015,2,2019-08-09,,1415483,44,5,USD
1603,1682016,1,2019-08-09,,1424341,43,3,USD
2448,1682016,2,2019-08-09,,1424341,43,3,USD
1596,1682017,1,2019-08-09,,1186641,38,7,GBP
456,1682018,1,2019-08-09,,1234624,54,1,USD
1490,1682019,1,2019-08-09,,1803087,59,3,USD
450,1682019,2,2019-08-09,,1803087,59,1,USD
1707,1682019,3,2019-08-09,,1803087,59,1,USD
2070,1682019,4,2019-08-09,,1803087,59,9,USD
72,1682019,5,2019-08-09,,1803087,59,3,USD
1808,1682019,6,2019-08-09,,1803087,59,6,USD
1601,1682020,1,2019-08-09,,1027529,38,1,GBP
454,1682020,2,2019-08-09,,1027529,38,3,GBP
1930,1682020,3,2019-08-09,,1027529,38,3,GBP
730,1682021,1,2019-08-09,,1444901,55,2,USD
904,1682021,2,2019-08-09,,1444901,55,2,USD
1610,1682021,3,2019-08-09,,1444901,55,3,USD
1597,1682022,1,2019-08-09,,1974792,55,3,USD
637,1682022,2,2019-08-09,,1974792,55,3,USD
68,1682022,3,2019-08-09,,1974792,55,1,USD
1595,1682023,1,2019-08-09,,1893487,55,8,USD
1477,1682024,1,2019-08-09,,368610,8,3,CAD
423,1682025,1,2019-08-09,2019-08-13,215523,0,2,CAD
1952,1682025,2,2019-08-09,2019-08-13,215523,0,2,CAD
33,1682026,1,2019-08-09,,1146324,39,5,GBP
674,1682026,3,2019-08-09,,1146324,39,1,GBP
75,1682026,4,2019-08-09,,1146324,39,3,GBP
1739,1683000,1,2019-08-10,2019-08-16,1196721,0,1,GBP
1437,1683000,2,2019-08-10,2019-08-16,1196721,0,1,GBP
1455,1683000,3,2019-08-10,2019-08-16,1196721,0,1,GBP
191,1683001,1,2019-08-10,,2064437,63,5,USD
53,1683001,2,2019-08-10,,2064437,63,8,USD
866,1683001,3,2019-08-10,,2064437,63,1,USD
2514,1683002,1,2019-08-10,,159242,6,3,AUD
46,1683002,2,2019-08-10,,159242,6,2,AUD
2443,1683002,3,2019-08-10,,159242,6,2,AUD
1751,1683002,4,2019-08-10,,159242,6,1,AUD
1419,1683002,5,2019-08-10,,159242,6,1,AUD
1593,1683002,6,2019-08-10,,159242,6,3,AUD
1551,1683003,1,2019-08-10,,505485,26,10,EUR
434,1683003,2,2019-08-10,,505485,26,1,EUR
703,1683003,3,2019-08-10,,505485,26,6,EUR
1455,1683003,4,2019-08-10,,505485,26,1,EUR
1549,1683003,5,2019-08-10,,505485,26,1,EUR
65,1683003,6,2019-08-10,,505485,26,1,EUR
1653,1683004,1,2019-08-10,,749016,30,2,EUR
1351,1683005,1,2019-08-10,,410879,27,4,EUR
1330,1683005,2,2019-08-10,,410879,27,2,EUR
1157,1683005,3,2019-08-10,,410879,27,9,EUR
426,1683006,1,2019-08-10,2019-08-12,305074,0,6,CAD
1727,1683007,1,2019-08-10,2019-08-17,138332,0,1,AUD
1549,1683007,2,2019-08-10,2019-08-17,138332,0,2,AUD
406,1683007,3,2019-08-10,2019-08-17,138332,0,3,AUD
446,1683007,4,2019-08-10,2019-08-17,138332,0,1,AUD
431,1683007,5,2019-08-10,2019-08-17,138332,0,1,AUD
2517,1683007,6,2019-08-10,2019-08-17,138332,0,4,AUD
57,1683008,1,2019-08-10,2019-08-13,1601116,0,1,USD
129,1683009,1,2019-08-10,,1558640,64,3,USD
1064,1683009,2,2019-08-10,,1558640,64,1,USD
1786,1683009,3,2019-08-10,,1558640,64,1,USD
1579,1683009,4,2019-08-10,,1558640,64,7,USD
1692,1683010,1,2019-08-10,,1093798,42,5,GBP
1077,1683010,2,2019-08-10,,1093798,42,1,GBP
684,1683010,3,2019-08-10,,1093798,42,1,GBP
1654,1683010,4,2019-08-10,,1093798,42,1,GBP
1293,1683011,1,2019-08-10,,259102,10,5,CAD
1754,1683011,2,2019-08-10,,259102,10,3,CAD
1368,1683011,3,2019-08-10,,259102,10,1,CAD
454,1683011,4,2019-08-10,,259102,10,3,CAD
1409,1683012,1,2019-08-10,2019-08-13,486934,0,2,EUR
376,1683012,2,2019-08-10,2019-08-13,486934,0,3,EUR
1748,1683012,3,2019-08-10,2019-08-13,486934,0,1,EUR
429,1683014,1,2019-08-10,,1018779,37,1,GBP
1609,1683014,2,2019-08-10,,1018779,37,7,GBP
1647,1683014,3,2019-08-10,,1018779,37,1,GBP
1588,1683014,4,2019-08-10,,1018779,37,2,GBP
1766,1683014,5,2019-08-10,,1018779,37,1,GBP
933,1683014,6,2019-08-10,,1018779,37,3,GBP
1733,1683014,7,2019-08-10,,1018779,37,4,GBP
83,1683015,1,2019-08-10,,392676,10,3,CAD
1018,1683016,1,2019-08-10,2019-08-14,1966972,0,10,USD
107,1683017,1,2019-08-10,,1634354,44,3,USD
436,1683018,1,2019-08-10,,232740,10,4,CAD
1669,1683018,2,2019-08-10,,232740,10,2,CAD
1070,1683019,1,2019-08-10,,553840,24,1,EUR
98,1683020,1,2019-08-10,,1454988,49,1,USD
1473,1683020,3,2019-08-10,,1454988,49,5,USD
1723,1683020,4,2019-08-10,,1454988,49,6,USD
424,1683020,5,2019-08-10,,1454988,49,2,USD
1775,1683020,6,2019-08-10,,1454988,49,3,USD
1691,1683020,7,2019-08-10,,1454988,49,1,USD
105,1683021,1,2019-08-10,,1641744,55,1,USD
921,1683021,2,2019-08-10,,1641744,55,6,USD
1553,1683021,3,2019-08-10,,1641744,55,1,USD
1627,1683021,4,2019-08-10,,1641744,55,8,USD
1606,1683022,1,2019-08-10,,1511494,54,4,USD
594,1683024,1,2019-08-10,,1581888,49,1,USD
1116,1683025,1,2019-08-10,,1655745,57,1,USD
1605,1683026,1,2019-08-10,2019-08-14,1536505,0,4,USD
113,1683027,1,2019-08-10,,981306,40,2,GBP
75,1683027,2,2019-08-10,,981306,40,7,GBP
590,1683027,3,2019-08-10,,981306,40,2,GBP
843,1683027,4,2019-08-10,,981306,40,1,GBP
67,1683027,5,2019-08-10,,981306,40,1,GBP
303,1683028,1,2019-08-10,2019-08-14,1575801,0,3,USD
822,1683028,2,2019-08-10,2019-08-14,1575801,0,1,USD
2155,1683028,3,2019-08-10,2019-08-14,1575801,0,4,USD
464,1683028,4,2019-08-10,2019-08-14,1575801,0,3,USD
634,1683029,1,2019-08-10,,1998377,56,7,USD
1283,1683030,1,2019-08-10,,1563724,62,3,USD
1616,1683030,2,2019-08-10,,1563724,62,2,USD
601,1683030,3,2019-08-10,,1563724,62,2,USD
428,1683031,1,2019-08-10,,1987984,66,3,USD
2142,1683031,2,2019-08-10,,1987984,66,7,USD
59,1683031,3,2019-08-10,,1987984,66,7,USD
1494,1683031,4,2019-08-10,,1987984,66,1,USD
425,1683031,5,2019-08-10,,1987984,66,2,USD
2006,1683031,6,2019-08-10,,1987984,66,1,USD
450,1683031,7,2019-08-10,,1987984,66,6,USD
1599,1683032,1,2019-08-10,,1782301,50,3,USD
450,1683032,2,2019-08-10,,1782301,50,2,USD
164,1683033,1,2019-08-10,,133956,4,7,AUD
1224,1683036,1,2019-08-10,,1694135,50,2,USD
423,1683036,2,2019-08-10,,1694135,50,1,USD
1721,1683036,3,2019-08-10,,1694135,50,2,USD
1445,1683036,4,2019-08-10,,1694135,50,9,USD
668,1683037,1,2019-08-10,,695272,12,8,EUR
429,1683038,1,2019-08-10,,928518,42,4,GBP
1604,1683038,2,2019-08-10,,928518,42,1,GBP
1713,1683038,3,2019-08-10,,928518,42,1,GBP
339,1683039,1,2019-08-10,,1019936,37,2,GBP
2181,1683039,2,2019-08-10,,1019936,37,2,GBP
2491,1683039,3,2019-08-10,,1019936,37,1,GBP
112,1683040,1,2019-08-10,,554882,26,1,EUR
1657,1683040,2,2019-08-10,,554882,26,1,EUR
1652,1683040,3,2019-08-10,,554882,26,1,EUR
1701,1683041,1,2019-08-10,2019-08-17,1553334,0,5,USD
1432,1683041,2,2019-08-10,2019-08-17,1553334,0,1,USD
1583,1683041,3,2019-08-10,2019-08-17,1553334,0,2,USD
797,1683041,4,2019-08-10,2019-08-17,1553334,0,1,USD
1108,1683042,1,2019-08-10,2019-08-13,791544,0,1,EUR
1300,1683042,2,2019-08-10,2019-08-13,791544,0,2,EUR
2491,1683043,1,2019-08-10,2019-08-13,343183,0,4,CAD
1226,1683044,1,2019-08-10,2019-08-13,1582684,0,3,USD
1692,1683044,2,2019-08-10,2019-08-13,1582684,0,2,USD
1645,1683044,3,2019-08-10,2019-08-13,1582684,0,1,USD
133,1683045,1,2019-08-10,,579195,22,8,EUR
1726,1683046,1,2019-08-10,2019-08-14,732772,0,2,EUR
1079,1683046,2,2019-08-10,2019-08-14,732772,0,2,EUR
1693,1684002,1,2019-08-11,,1600297,56,9,USD
94,1684002,2,2019-08-11,,1600297,56,8,USD
499,1684002,3,2019-08-11,,1600297,56,4,USD
1405,1684003,1,2019-08-11,,1490226,55,1,USD
451,1684003,2,2019-08-11,,1490226,55,3,USD
1569,1684003,3,2019-08-11,,1490226,55,2,USD
1790,1684003,4,2019-08-11,,1490226,55,2,USD
1663,1685000,1,2019-08-12,,1111848,38,2,GBP
92,1685000,2,2019-08-12,,1111848,38,3,GBP
454,1685001,1,2019-08-12,2019-08-16,1414914,0,3,USD
1660,1685002,1,2019-08-12,,1291471,61,4,USD
1518,1685002,2,2019-08-12,,1291471,61,3,USD
1493,1685002,3,2019-08-12,,1291471,61,3,USD
1455,1685003,1,2019-08-12,,1412534,63,1,USD
2502,1685003,2,2019-08-12,,1412534,63,3,USD
1442,1685003,3,2019-08-12,,1412534,63,1,USD
418,1685003,4,2019-08-12,,1412534,63,2,USD
437,1685004,1,2019-08-12,,1717991,50,4,USD
1705,1685005,1,2019-08-12,,1353831,47,10,USD
1665,1685005,2,2019-08-12,,1353831,47,3,USD
109,1685006,1,2019-08-12,2019-08-15,2005934,0,4,USD
1669,1685007,1,2019-08-12,,1839940,54,4,USD
1802,1685007,2,2019-08-12,,1839940,54,4,USD
58,1685007,3,2019-08-12,,1839940,54,6,USD
1418,1685007,4,2019-08-12,,1839940,54,3,USD
1706,1685008,1,2019-08-12,,903369,39,1,GBP
1552,1685008,2,2019-08-12,,903369,39,8,GBP
1737,1685008,3,2019-08-12,,903369,39,2,GBP
1161,1685009,1,2019-08-12,,1942560,55,3,USD
110,1685010,1,2019-08-12,,1682354,61,2,USD
1629,1685010,2,2019-08-12,,1682354,61,5,USD
1040,1685011,1,2019-08-12,2019-08-15,752411,0,3,EUR
1274,1685011,2,2019-08-12,2019-08-15,752411,0,3,EUR
1554,1685011,3,2019-08-12,2019-08-15,752411,0,2,EUR
1469,1685012,1,2019-08-12,,1008885,39,2,GBP
1482,1685012,2,2019-08-12,,1008885,39,2,GBP
310,1685012,3,2019-08-12,,1008885,39,1,GBP
397,1685012,4,2019-08-12,,1008885,39,9,GBP
1778,1685013,1,2019-08-12,,498582,23,4,EUR
2113,1685014,1,2019-08-12,2019-08-16,2094190,0,3,USD
1575,1685015,1,2019-08-12,,1866421,66,1,USD
1499,1685015,2,2019-08-12,,1866421,66,2,USD
423,1685017,1,2019-08-12,,1410514,50,6,USD
1903,1685017,2,2019-08-12,,1410514,50,4,USD
729,1685017,3,2019-08-12,,1410514,50,2,USD
1678,1685017,4,2019-08-12,,1410514,50,5,USD
93,1685017,5,2019-08-12,,1410514,50,7,USD
460,1685017,6,2019-08-12,,1410514,50,2,USD
1816,1685018,1,2019-08-12,,762108,30,6,EUR
102,1685018,2,2019-08-12,,762108,30,7,EUR
1593,1685019,1,2019-08-12,2019-08-13,1341195,0,2,USD
1253,1685019,2,2019-08-12,2019-08-13,1341195,0,2,USD
104,1685019,3,2019-08-12,2019-08-13,1341195,0,1,USD
1803,1685019,4,2019-08-12,2019-08-13,1341195,0,2,USD
428,1685019,5,2019-08-12,2019-08-13,1341195,0,4,USD
99,1685019,6,2019-08-12,2019-08-13,1341195,0,2,USD
457,1685020,1,2019-08-12,,377340,9,5,CAD
754,1685021,1,2019-08-12,,1913013,49,3,USD
459,1685021,2,2019-08-12,,1913013,49,3,USD
1187,1685021,3,2019-08-12,,1913013,49,7,USD
587,1686000,1,2019-08-13,2019-08-19,2017937,0,2,USD
653,1686000,2,2019-08-13,2019-08-19,2017937,0,1,USD
1059,1686000,3,2019-08-13,2019-08-19,2017937,0,2,USD
1364,1686001,1,2019-08-13,,1882504,62,1,USD
1344,1686001,2,2019-08-13,,1882504,62,3,USD
1098,1686002,1,2019-08-13,,1566037,47,5,USD
1407,1686003,1,2019-08-13,,920138,38,1,GBP
1550,1686004,1,2019-08-13,2019-08-17,1371777,0,3,USD
435,1686004,2,2019-08-13,2019-08-17,1371777,0,5,USD
1393,1686004,3,2019-08-13,2019-08-17,1371777,0,2,USD
418,1686004,4,2019-08-13,2019-08-17,1371777,0,4,USD
1743,1686005,1,2019-08-13,,1872529,63,10,USD
1630,1686005,2,2019-08-13,,1872529,63,3,USD
1694,1686005,3,2019-08-13,,1872529,63,5,USD
1579,1686005,4,2019-08-13,,1872529,63,1,USD
1497,1686006,1,2019-08-13,,1122233,40,3,GBP
428,1686007,1,2019-08-13,,2056754,45,1,USD
79,1686007,2,2019-08-13,,2056754,45,2,USD
1655,1686007,3,2019-08-13,,2056754,45,2,USD
1349,1686007,4,2019-08-13,,2056754,45,3,USD
138,1686009,1,2019-08-13,,1292915,59,6,USD
422,1686009,2,2019-08-13,,1292915,59,1,USD
